league,season,team,player,nation,pos,age,NINETIES,Performance_Gls,Performance_Ast,Performance_G+A,Performance_CrdY,Performance_CrdR,Standard_Sh,Standard_SoT,Standard_Sh/90,Standard_SoT/90,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Pass_Cmp,Pass_Att,Pass_CmpPct,Pass_PrgDist,Pass_Ast,Pass_KP,Pass_Final3rd,Pass_PPA,SCA90,GCA90,Touches,Carries,Carry_PrgDist,Carry_Final3rd,Carry_PPA,Performance_Gls_p90,Performance_Ast_p90,Performance_G+A_p90,Standard_Sh_p90,Standard_SoT_p90,Performance_Fls_p90,Performance_Fld_p90,Performance_Off_p90,Performance_Crs_p90,Performance_Int_p90,Performance_TklW_p90,Pass_KP_p90,Pass_Final3rd_p90,Pass_PPA_p90,Pass_PrgDist_p90,Touches_p90,Carries_p90,Carry_PrgDist_p90,Carry_Final3rd_p90,Carry_PPA_p90,pos_simple
ENG-Premier League,2425,Wolves,André,BRA,MF,23.0,27.5,0,0,0,7,0,10,1,0.36,0.04,36,34,0,0,37,55,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.03636363636363636,1.309090909090909,1.2363636363636363,0.0,0.0,1.3454545454545455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Wolves,Craig Dawson,ENG,DF,34.0,10.8,0,0,0,2,0,5,1,0.46,0.09,6,5,2,0,10,4,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4629629629629629,0.09259259259259259,0.5555555555555555,0.4629629629629629,0.18518518518518517,0.0,0.9259259259259258,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Wolves,Emmanuel Agbadou,CIV,DF,27.0,15.7,1,0,1,3,0,7,2,0.45,0.13,8,4,1,2,12,19,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06369426751592357,0.0,0.06369426751592357,0.445859872611465,0.12738853503184713,0.5095541401273885,0.25477707006369427,0.06369426751592357,0.12738853503184713,0.7643312101910829,1.2101910828025477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Wolves,Gonçalo Guedes,POR,"MF,FW",27.0,11.1,2,4,6,1,0,27,8,2.44,0.72,14,17,3,22,3,6,,,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1801801801801802,0.3603603603603604,0.5405405405405406,2.4324324324324325,0.7207207207207208,1.2612612612612613,1.5315315315315317,0.2702702702702703,1.981981981981982,0.2702702702702703,0.5405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Wolves,Jean-Ricner Bellegarde,HAI,MF,26.0,18.6,2,7,9,3,0,22,5,1.18,0.27,31,46,1,42,8,23,,,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1075268817204301,0.3763440860215054,0.48387096774193544,1.182795698924731,0.26881720430107525,1.6666666666666665,2.4731182795698925,0.05376344086021505,2.258064516129032,0.4301075268817204,1.2365591397849462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Wolves,José Sá,POR,GK,31.0,29.0,0,0,0,2,0,0,0,0.0,0.0,4,9,0,0,0,2,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.3103448275862069,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
ENG-Premier League,2425,Wolves,João Gomes,BRA,MF,23.0,33.0,3,1,4,11,1,35,7,1.06,0.21,70,46,1,29,25,78,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.030303030303030304,0.12121212121212122,1.0606060606060606,0.21212121212121213,2.121212121212121,1.393939393939394,0.030303030303030304,0.8787878787878788,0.7575757575757576,2.3636363636363638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Wolves,Jørgen Strand Larsen,NOR,FW,24.0,28.7,14,4,18,4,0,54,34,1.88,1.18,46,19,16,6,5,7,,,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4878048780487805,0.13937282229965156,0.6271777003484321,1.8815331010452963,1.1846689895470384,1.602787456445993,0.662020905923345,0.5574912891986062,0.20905923344947736,0.17421602787456447,0.24390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
ENG-Premier League,2425,Wolves,Mario Lemina,GAB,"MF,DF",30.0,15.2,1,3,4,4,0,18,5,1.19,0.33,17,8,4,10,26,33,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06578947368421052,0.19736842105263158,0.2631578947368421,1.1842105263157896,0.32894736842105265,1.118421052631579,0.5263157894736842,0.2631578947368421,0.6578947368421053,1.7105263157894737,2.1710526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Wolves,Marshall Munetsi,ZIM,"MF,FW",28.0,12.0,2,1,3,0,0,22,7,1.84,0.58,18,10,3,10,6,11,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.25,1.8333333333333333,0.5833333333333334,1.5,0.8333333333333334,0.25,0.8333333333333334,0.5,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Wolves,Matheus Cunha,BRA,MF,25.0,28.9,15,6,21,4,0,110,44,3.81,1.52,43,71,8,143,14,23,,,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5190311418685122,0.20761245674740486,0.726643598615917,3.8062283737024223,1.5224913494809689,1.4878892733564015,2.456747404844291,0.2768166089965398,4.948096885813149,0.4844290657439447,0.795847750865052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Wolves,Matt Doherty,IRL,"DF,MF",32.0,23.4,2,1,3,6,0,10,3,0.43,0.13,18,11,2,22,22,21,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08547008547008547,0.042735042735042736,0.12820512820512822,0.4273504273504274,0.12820512820512822,0.7692307692307693,0.47008547008547014,0.08547008547008547,0.9401709401709403,0.9401709401709403,0.8974358974358975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Wolves,Nélson Semedo,POR,"MF,DF",30.0,32.1,0,4,4,8,0,18,7,0.56,0.22,48,30,4,63,23,38,,,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12461059190031153,0.12461059190031153,0.5607476635514018,0.21806853582554517,1.4953271028037383,0.9345794392523364,0.12461059190031153,1.9626168224299065,0.7165109034267912,1.1838006230529594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Wolves,Rayan Aït-Nouri,ALG,"MF,DF",23.0,34.5,4,7,11,7,1,36,13,1.04,0.38,30,46,6,94,24,55,,,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11594202898550725,0.2028985507246377,0.3188405797101449,1.0434782608695652,0.37681159420289856,0.8695652173913043,1.3333333333333333,0.17391304347826086,2.7246376811594204,0.6956521739130435,1.5942028985507246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Wolves,Santiago Bueno,URU,DF,25.0,18.7,0,0,0,2,0,6,3,0.32,0.16,27,5,0,0,13,20,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32085561497326204,0.16042780748663102,1.4438502673796791,0.26737967914438504,0.0,0.0,0.6951871657754011,1.0695187165775402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Wolves,Toti Gomes,POR,DF,25.0,29.0,0,1,1,7,0,7,3,0.24,0.1,24,15,4,13,26,43,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.2413793103448276,0.10344827586206896,0.8275862068965517,0.5172413793103449,0.13793103448275862,0.4482758620689655,0.896551724137931,1.4827586206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
